,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,rand_seed,location,interventions,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,id,imbalance
5,76.0,108.0,139.0,149.0,150.0,150.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,56.29600524902344,2.0,20,16,20,ic0_ti21,19.09477653503418
6,76.0,120.0,162.0,175.0,179.0,180.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,56.11593246459961,2.0,20,16,20,ic0_ti21,19.09477653503418
7,76.0,111.0,157.0,175.0,180.0,181.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,56.24589538574219,2.0,20,16,20,ic0_ti21,19.09477653503418
8,76.0,120.0,159.0,169.0,171.0,171.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,56.077552795410156,2.0,20,16,20,ic0_ti21,19.09477653503418
9,76.0,120.0,147.0,159.0,159.0,160.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,56.22178649902344,2.0,20,16,20,ic0_ti21,19.09477653503418
10,76.0,118.0,147.0,159.0,166.0,167.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,56.23303985595703,2.0,20,16,20,ic0_ti21,19.09477653503418
11,76.0,163.0,474.0,1241.0,3190.0,7985.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.96467971801758,2.0,20,16,20,ic0_ti21,19.09477653503418
12,76.0,189.0,522.0,1346.0,3402.0,8351.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.93383026123047,2.0,20,16,20,ic0_ti21,19.09477653503418
13,76.0,194.0,626.0,1611.0,3844.0,9019.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.96403884887695,2.0,20,16,20,ic0_ti21,19.09477653503418
14,76.0,202.0,655.0,1795.0,4828.0,11225.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.014930725097656,2.0,20,16,20,ic0_ti21,19.09477653503418
15,76.0,198.0,677.0,1803.0,4524.0,10670.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.93581771850586,2.0,20,16,20,ic0_ti21,19.09477653503418
16,76.0,206.0,543.0,1352.0,3212.0,7344.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.042999267578125,2.0,20,16,20,ic0_ti21,19.09477653503418
17,76.0,213.0,584.0,1575.0,4096.0,9518.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.88506317138672,2.0,20,16,20,ic0_ti21,19.09477653503418
18,76.0,180.0,493.0,1338.0,3779.0,9542.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.97220230102539,2.0,20,16,20,ic0_ti21,19.09477653503418
19,76.0,208.0,620.0,1702.0,4470.0,10591.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.022972106933594,2.0,20,16,20,ic0_ti21,19.09477653503418
0,76.0,136.0,228.0,320.0,353.0,367.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.0128059387207,2.0,20,16,20,ic0_ti22,19.94712677001953
1,76.0,183.0,566.0,1402.0,3400.0,8047.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0128059387207,2.0,20,16,20,ic0_ti22,19.94712677001953
2,76.0,117.0,146.0,164.0,168.0,170.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,57.062408447265625,2.0,20,16,20,ic0_ti22,19.94712677001953
3,76.0,119.0,150.0,156.0,160.0,162.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,57.04237365722656,2.0,20,16,20,ic0_ti22,19.94712677001953
4,76.0,116.0,166.0,178.0,178.0,179.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,57.11894607543945,2.0,20,16,20,ic0_ti22,19.94712677001953
5,76.0,111.0,140.0,161.0,163.0,165.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,57.1982307434082,2.0,20,16,20,ic0_ti22,19.94712677001953
6,76.0,122.0,177.0,192.0,195.0,196.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,57.0362663269043,2.0,20,16,20,ic0_ti22,19.94712677001953
7,76.0,115.0,148.0,172.0,179.0,183.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,57.15057373046875,2.0,20,16,20,ic0_ti22,19.94712677001953
8,76.0,126.0,150.0,164.0,165.0,165.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,56.98379135131836,2.0,20,16,20,ic0_ti22,19.94712677001953
9,76.0,107.0,134.0,142.0,144.0,144.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,57.11677932739258,2.0,20,16,20,ic0_ti22,19.94712677001953
10,76.0,116.0,159.0,171.0,176.0,179.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,57.147281646728516,2.0,20,16,20,ic0_ti22,19.94712677001953
11,76.0,177.0,521.0,1357.0,3494.0,8599.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.92092514038086,2.0,20,16,20,ic0_ti22,19.94712677001953
12,76.0,200.0,517.0,1280.0,3319.0,7780.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.89445495605469,2.0,20,16,20,ic0_ti22,19.94712677001953
13,76.0,202.0,618.0,1649.0,4187.0,9822.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.93132019042969,2.0,20,16,20,ic0_ti22,19.94712677001953
14,76.0,190.0,641.0,1906.0,4959.0,11540.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.98126220703125,2.0,20,16,20,ic0_ti22,19.94712677001953
15,76.0,188.0,578.0,1534.0,3859.0,9336.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.901390075683594,2.0,20,16,20,ic0_ti22,19.94712677001953
16,76.0,204.0,564.0,1443.0,3530.0,8117.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99791717529297,2.0,20,16,20,ic0_ti22,19.94712677001953
17,76.0,210.0,575.0,1544.0,3846.0,8930.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.83864974975586,2.0,20,16,20,ic0_ti22,19.94712677001953
18,76.0,163.0,523.0,1495.0,3900.0,9424.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.93244552612305,2.0,20,16,20,ic0_ti22,19.94712677001953
19,76.0,236.0,627.0,1623.0,4016.0,9392.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.98701858520508,2.0,20,16,20,ic0_ti22,19.94712677001953
0,76.0,134.0,252.0,332.0,377.0,396.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,34.9661979675293,2.0,20,16,20,ic0_ti23,20.778392791748047
1,76.0,169.0,490.0,1349.0,3404.0,8010.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9661979675293,2.0,20,16,20,ic0_ti23,20.778392791748047
2,76.0,111.0,150.0,163.0,167.0,168.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,58.07039260864258,2.0,20,16,20,ic0_ti23,20.778392791748047
3,76.0,115.0,140.0,144.0,150.0,154.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,58.04805374145508,2.0,20,16,20,ic0_ti23,20.778392791748047
4,76.0,115.0,151.0,163.0,167.0,168.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,58.1287841796875,2.0,20,16,20,ic0_ti23,20.778392791748047
5,76.0,115.0,155.0,171.0,177.0,178.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,58.20675277709961,2.0,20,16,20,ic0_ti23,20.778392791748047
6,76.0,122.0,161.0,192.0,198.0,199.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,58.043479919433594,2.0,20,16,20,ic0_ti23,20.778392791748047
7,76.0,115.0,180.0,199.0,211.0,214.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,58.16535949707031,2.0,20,16,20,ic0_ti23,20.778392791748047
8,76.0,124.0,151.0,164.0,167.0,167.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,57.964210510253906,2.0,20,16,20,ic0_ti23,20.778392791748047
9,76.0,110.0,143.0,151.0,152.0,153.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,58.13248825073242,2.0,20,16,20,ic0_ti23,20.778392791748047
10,76.0,128.0,164.0,182.0,188.0,194.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,58.17030334472656,2.0,20,16,20,ic0_ti23,20.778392791748047
11,76.0,166.0,409.0,1104.0,2781.0,6767.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.009952545166016,2.0,20,16,20,ic0_ti23,20.778392791748047
12,76.0,186.0,517.0,1326.0,3392.0,8125.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.978912353515625,2.0,20,16,20,ic0_ti23,20.778392791748047
13,76.0,184.0,536.0,1470.0,3650.0,8741.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00721740722656,2.0,20,16,20,ic0_ti23,20.778392791748047
14,76.0,208.0,728.0,2013.0,5116.0,11955.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.058494567871094,2.0,20,16,20,ic0_ti23,20.778392791748047
15,76.0,201.0,633.0,1832.0,4640.0,11034.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.98128128051758,2.0,20,16,20,ic0_ti23,20.778392791748047
16,76.0,212.0,652.0,1824.0,4759.0,11198.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0875129699707,2.0,20,16,20,ic0_ti23,20.778392791748047
17,76.0,205.0,622.0,1726.0,4365.0,10383.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9322395324707,2.0,20,16,20,ic0_ti23,20.778392791748047
18,76.0,169.0,440.0,1124.0,2747.0,6300.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0218505859375,2.0,20,16,20,ic0_ti23,20.778392791748047
19,76.0,197.0,530.0,1424.0,3761.0,8967.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.06843566894531,2.0,20,16,20,ic0_ti23,20.778392791748047
0,76.0,149.0,240.0,307.0,331.0,341.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.04000473022461,2.0,20,16,20,ic0_ti24,21.689093017578124
1,76.0,173.0,488.0,1299.0,3266.0,7521.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.04000473022461,2.0,20,16,20,ic0_ti24,21.689093017578124
2,76.0,116.0,135.0,149.0,156.0,158.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.10520553588867,2.0,20,16,20,ic0_ti24,21.689093017578124
3,76.0,110.0,136.0,147.0,151.0,152.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.05258560180664,2.0,20,16,20,ic0_ti24,21.689093017578124
4,76.0,115.0,159.0,171.0,174.0,174.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.14073944091797,2.0,20,16,20,ic0_ti24,21.689093017578124
5,76.0,112.0,143.0,151.0,153.0,153.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.20249557495117,2.0,20,16,20,ic0_ti24,21.689093017578124
6,76.0,127.0,168.0,192.0,197.0,201.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.067073822021484,2.0,20,16,20,ic0_ti24,21.689093017578124
7,76.0,111.0,161.0,175.0,175.0,177.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.17860794067383,2.0,20,16,20,ic0_ti24,21.689093017578124
8,76.0,124.0,157.0,171.0,175.0,178.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,58.96904754638672,2.0,20,16,20,ic0_ti24,21.689093017578124
9,76.0,108.0,132.0,142.0,143.0,143.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.13677978515625,2.0,20,16,20,ic0_ti24,21.689093017578124
10,76.0,118.0,152.0,164.0,166.0,166.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.178199768066406,2.0,20,16,20,ic0_ti24,21.689093017578124
11,76.0,192.0,567.0,1524.0,3880.0,9438.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00804901123047,2.0,20,16,20,ic0_ti24,21.689093017578124
12,76.0,183.0,538.0,1407.0,3539.0,8457.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.97663116455078,2.0,20,16,20,ic0_ti24,21.689093017578124
13,76.0,192.0,596.0,1627.0,4284.0,10222.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00912094116211,2.0,20,16,20,ic0_ti24,21.689093017578124
14,76.0,211.0,666.0,1749.0,4342.0,9810.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.06476974487305,2.0,20,16,20,ic0_ti24,21.689093017578124
15,76.0,197.0,662.0,1751.0,4467.0,10425.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.983375549316406,2.0,20,16,20,ic0_ti24,21.689093017578124
16,76.0,182.0,509.0,1312.0,3287.0,7656.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0810432434082,2.0,20,16,20,ic0_ti24,21.689093017578124
17,76.0,231.0,594.0,1694.0,4602.0,10750.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.93185806274414,2.0,20,16,20,ic0_ti24,21.689093017578124
18,76.0,180.0,498.0,1250.0,3147.0,7395.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.01880645751953,2.0,20,16,20,ic0_ti24,21.689093017578124
19,76.0,212.0,623.0,1691.0,4392.0,10163.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0661506652832,2.0,20,16,20,ic0_ti24,21.689093017578124
0,76.0,140.0,231.0,275.0,299.0,304.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.01432800292969,2.0,20,16,20,ic0_ti25,22.421474838256835
1,76.0,168.0,430.0,1070.0,2561.0,6253.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.01432800292969,2.0,20,16,20,ic0_ti25,22.421474838256835
2,76.0,103.0,132.0,146.0,153.0,156.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.91269302368164,2.0,20,16,20,ic0_ti25,22.421474838256835
3,76.0,110.0,146.0,157.0,160.0,164.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.866455078125,2.0,20,16,20,ic0_ti25,22.421474838256835
4,76.0,113.0,141.0,150.0,152.0,154.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.94160079956055,2.0,20,16,20,ic0_ti25,22.421474838256835
5,76.0,104.0,133.0,142.0,147.0,151.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.04827880859375,2.0,20,16,20,ic0_ti25,22.421474838256835
6,76.0,124.0,160.0,175.0,178.0,179.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.86296081542969,2.0,20,16,20,ic0_ti25,22.421474838256835
7,76.0,116.0,151.0,166.0,175.0,179.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.015499114990234,2.0,20,16,20,ic0_ti25,22.421474838256835
8,76.0,125.0,148.0,160.0,168.0,168.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.793365478515625,2.0,20,16,20,ic0_ti25,22.421474838256835
9,76.0,102.0,123.0,134.0,135.0,137.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,59.98133850097656,2.0,20,16,20,ic0_ti25,22.421474838256835
10,76.0,116.0,151.0,166.0,172.0,173.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.02177047729492,2.0,20,16,20,ic0_ti25,22.421474838256835
11,76.0,165.0,440.0,1191.0,3035.0,7594.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0196533203125,2.0,20,16,20,ic0_ti25,22.421474838256835
12,76.0,193.0,505.0,1288.0,3264.0,7740.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.986141204833984,2.0,20,16,20,ic0_ti25,22.421474838256835
13,76.0,192.0,611.0,1661.0,4030.0,9365.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.019012451171875,2.0,20,16,20,ic0_ti25,22.421474838256835
14,76.0,201.0,707.0,1982.0,5236.0,12463.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.06572341918945,2.0,20,16,20,ic0_ti25,22.421474838256835
15,76.0,217.0,646.0,1706.0,4115.0,9610.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.990413665771484,2.0,20,16,20,ic0_ti25,22.421474838256835
16,76.0,194.0,589.0,1847.0,4755.0,10985.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.10139846801758,2.0,20,16,20,ic0_ti25,22.421474838256835
17,76.0,211.0,589.0,1578.0,4148.0,9731.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9390869140625,2.0,20,16,20,ic0_ti25,22.421474838256835
18,76.0,157.0,412.0,1219.0,3335.0,8329.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.03041076660156,2.0,20,16,20,ic0_ti25,22.421474838256835
19,76.0,214.0,531.0,1367.0,3379.0,8035.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.07737350463867,2.0,20,16,20,ic0_ti25,22.421474838256835
0,76.0,141.0,240.0,320.0,339.0,343.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,34.9808464050293,2.0,20,16,20,ic0_ti26,23.1177303314209
1,76.0,175.0,459.0,1068.0,2541.0,6200.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9808464050293,2.0,20,16,20,ic0_ti26,23.1177303314209
2,76.0,116.0,160.0,191.0,199.0,202.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.704689025878906,2.0,20,16,20,ic0_ti26,23.1177303314209
3,76.0,101.0,128.0,134.0,134.0,134.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.651023864746094,2.0,20,16,20,ic0_ti26,23.1177303314209
4,76.0,114.0,138.0,148.0,153.0,153.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.718692779541016,2.0,20,16,20,ic0_ti26,23.1177303314209
5,76.0,113.0,143.0,158.0,159.0,160.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.83559036254883,2.0,20,16,20,ic0_ti26,23.1177303314209
6,76.0,120.0,151.0,157.0,158.0,158.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.64740753173828,2.0,20,16,20,ic0_ti26,23.1177303314209
7,76.0,113.0,138.0,152.0,155.0,158.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.813228607177734,2.0,20,16,20,ic0_ti26,23.1177303314209
8,76.0,119.0,167.0,191.0,196.0,199.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.590599060058594,2.0,20,16,20,ic0_ti26,23.1177303314209
9,76.0,107.0,131.0,141.0,141.0,141.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.74673843383789,2.0,20,16,20,ic0_ti26,23.1177303314209
10,76.0,113.0,134.0,139.0,139.0,139.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,60.79023361206055,2.0,20,16,20,ic0_ti26,23.1177303314209
11,76.0,176.0,511.0,1334.0,3358.0,8226.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.03220748901367,2.0,20,16,20,ic0_ti26,23.1177303314209
12,76.0,186.0,422.0,874.0,1968.0,4370.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99945831298828,2.0,20,16,20,ic0_ti26,23.1177303314209
13,76.0,197.0,574.0,1551.0,3876.0,9003.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.026241302490234,2.0,20,16,20,ic0_ti26,23.1177303314209
14,76.0,208.0,658.0,1837.0,4952.0,11740.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.081321716308594,2.0,20,16,20,ic0_ti26,23.1177303314209
15,76.0,186.0,532.0,1296.0,3068.0,7161.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00087356567383,2.0,20,16,20,ic0_ti26,23.1177303314209
16,76.0,197.0,542.0,1321.0,3273.0,7699.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.10615539550781,2.0,20,16,20,ic0_ti26,23.1177303314209
17,76.0,203.0,636.0,1753.0,4474.0,10620.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.95106887817383,2.0,20,16,20,ic0_ti26,23.1177303314209
18,76.0,171.0,430.0,1176.0,3119.0,7756.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.03782653808594,2.0,20,16,20,ic0_ti26,23.1177303314209
19,76.0,225.0,668.0,1859.0,4574.0,10471.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.08574676513672,2.0,20,16,20,ic0_ti26,23.1177303314209
0,76.0,131.0,208.0,259.0,287.0,300.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,34.96125411987305,2.0,20,16,20,ic0_ti27,24.09501419067383
1,76.0,150.0,353.0,841.0,2140.0,5201.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.96125411987305,2.0,20,16,20,ic0_ti27,24.09501419067383
2,76.0,105.0,148.0,155.0,157.0,160.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,61.772789001464844,2.0,20,16,20,ic0_ti27,24.09501419067383
3,76.0,109.0,127.0,136.0,143.0,145.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,61.70252227783203,2.0,20,16,20,ic0_ti27,24.09501419067383
4,76.0,105.0,136.0,145.0,150.0,153.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,61.77056884765625,2.0,20,16,20,ic0_ti27,24.09501419067383
5,76.0,102.0,140.0,147.0,148.0,152.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,61.882118225097656,2.0,20,16,20,ic0_ti27,24.09501419067383
6,76.0,109.0,139.0,143.0,145.0,145.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,61.71788024902344,2.0,20,16,20,ic0_ti27,24.09501419067383
7,76.0,111.0,138.0,149.0,154.0,155.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,61.859954833984375,2.0,20,16,20,ic0_ti27,24.09501419067383
8,76.0,127.0,160.0,168.0,169.0,170.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,61.63047409057617,2.0,20,16,20,ic0_ti27,24.09501419067383
9,76.0,108.0,127.0,132.0,135.0,135.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,61.80256271362305,2.0,20,16,20,ic0_ti27,24.09501419067383
10,76.0,128.0,148.0,166.0,173.0,176.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,61.82020950317383,2.0,20,16,20,ic0_ti27,24.09501419067383
11,76.0,165.0,389.0,985.0,2368.0,5653.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.994354248046875,2.0,20,16,20,ic0_ti27,24.09501419067383
12,76.0,188.0,399.0,810.0,1981.0,4867.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.96502685546875,2.0,20,16,20,ic0_ti27,24.09501419067383
13,76.0,199.0,635.0,1698.0,4353.0,10040.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99409484863281,2.0,20,16,20,ic0_ti27,24.09501419067383
14,76.0,187.0,554.0,1415.0,3662.0,8708.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.04841232299805,2.0,20,16,20,ic0_ti27,24.09501419067383
15,76.0,203.0,591.0,1631.0,4337.0,10332.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.97005844116211,2.0,20,16,20,ic0_ti27,24.09501419067383
16,76.0,217.0,685.0,1956.0,4936.0,11333.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.06810760498047,2.0,20,16,20,ic0_ti27,24.09501419067383
17,76.0,210.0,604.0,1610.0,4146.0,9834.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.91664123535156,2.0,20,16,20,ic0_ti27,24.09501419067383
18,76.0,161.0,466.0,1225.0,3101.0,7409.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00206756591797,2.0,20,16,20,ic0_ti27,24.09501419067383
19,76.0,206.0,595.0,1538.0,3953.0,9498.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.050174713134766,2.0,20,16,20,ic0_ti27,24.09501419067383
0,76.0,132.0,209.0,251.0,271.0,285.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,34.9726676940918,2.0,20,16,20,ic0_ti28,24.893893051147458
1,76.0,177.0,523.0,1274.0,3225.0,7638.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9726676940918,2.0,20,16,20,ic0_ti28,24.893893051147458
2,76.0,104.0,139.0,154.0,157.0,158.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,62.674903869628906,2.0,20,16,20,ic0_ti28,24.893893051147458
3,76.0,103.0,123.0,130.0,134.0,135.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,62.631248474121094,2.0,20,16,20,ic0_ti28,24.893893051147458
4,76.0,118.0,144.0,149.0,154.0,157.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,62.661537170410156,2.0,20,16,20,ic0_ti28,24.893893051147458
5,76.0,108.0,145.0,154.0,156.0,158.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,62.79412078857422,2.0,20,16,20,ic0_ti28,24.893893051147458
6,76.0,105.0,137.0,151.0,155.0,156.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,62.62358474731445,2.0,20,16,20,ic0_ti28,24.893893051147458
